generation,map_index,token_ratio,explore_dist,min_fitness,max_fitness,mean_fitness,median_fitness,sd,se,var,n,ancestors
9,0,0.000000,0.000000,0,74,0.000000,74,74.593065,7.459306,5564.125280,100,1
9,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
9,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
9,3,0.500000,0.500000,0,74,0.000000,74,74.362854,7.436285,5529.833982,100,1
10,0,0.000000,0.000000,0,74,0.000000,74,74.593065,7.459306,5564.125280,100,1
10,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
10,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
10,3,0.500000,0.500000,0,74,0.000000,74,74.362854,7.436285,5529.833982,100,1
11,0,0.000000,0.000000,0,76,0.000000,74,74.642181,7.464218,5571.455144,100,2
11,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
11,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
11,3,0.500000,0.500000,0,77,0.000000,74,75.817460,7.581746,5748.287169,100,2
12,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
12,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
12,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
12,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
13,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
13,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
13,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
13,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
14,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
14,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
14,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
14,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
15,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
15,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
15,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
15,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
16,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
16,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
16,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
16,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
17,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
17,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
17,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
17,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
18,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
18,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
18,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
18,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
19,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
19,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
19,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
19,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
20,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
20,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
20,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
20,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
21,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
21,1,0.000000,0.500000,0,75,0.000000,75,75.127383,7.512738,5644.123745,100,1
21,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
21,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
22,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
22,1,0.000000,0.500000,0,92,0.000000,75,78.835324,7.883532,6215.008310,100,2
22,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
22,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
23,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
23,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
23,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
23,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
24,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
24,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
24,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
24,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
25,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
25,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
25,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
25,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
26,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
26,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
26,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
26,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
27,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
27,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
27,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
27,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
28,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
28,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
28,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
28,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
29,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
29,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
29,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
29,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
30,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
30,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
30,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
30,3,0.500000,0.500000,0,77,0.000000,77,77.862999,7.786300,6062.646634,100,1
31,0,0.000000,0.000000,0,76,0.000000,76,76.213215,7.621321,5808.454075,100,1
31,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
31,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
31,3,0.500000,0.500000,0,79,0.000000,79,79.556318,7.955632,6329.207690,100,2
32,0,0.000000,0.000000,0,79,0.000000,76,77.195097,7.719510,5959.082990,100,2
32,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
32,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
32,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
33,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
33,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
33,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
33,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
34,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
34,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
34,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
34,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
35,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
35,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
35,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
35,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
36,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
36,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
36,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
36,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
37,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
37,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
37,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
37,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
38,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
38,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
38,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
38,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
39,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
39,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
39,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
39,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
40,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
40,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
40,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
40,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
41,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
41,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
41,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
41,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
42,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
42,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
42,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
42,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
43,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
43,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
43,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
43,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
44,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
44,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
44,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
44,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
45,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
45,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
45,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
45,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
46,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
46,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
46,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
46,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
47,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
47,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
47,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
47,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
48,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
48,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
48,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
48,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
49,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
49,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
49,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
49,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
50,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
50,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
50,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
50,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
51,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
51,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
51,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
51,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
52,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
52,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
52,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
52,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
53,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
53,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
53,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
53,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
54,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
54,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
54,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
54,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
55,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
55,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
55,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
55,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
56,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
56,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
56,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
56,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
57,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
57,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
57,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
57,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
58,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
58,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
58,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
58,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
59,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
59,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
59,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
59,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
60,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
60,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
60,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
60,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
61,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
61,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
61,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
61,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
62,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
62,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
62,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
62,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
63,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
63,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
63,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
63,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
64,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
64,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
64,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
64,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
65,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
65,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
65,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
65,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
66,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
66,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
66,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
66,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
67,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
67,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
67,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
67,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
68,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
68,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
68,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
68,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
69,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
69,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
69,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
69,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
70,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
70,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
70,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
70,3,0.500000,0.500000,0,79,0.000000,79,79.644442,7.964444,6343.237219,100,1
71,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
71,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
71,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
71,3,0.500000,0.500000,0,98,0.000000,98,94.713485,9.471348,8970.644163,100,2
72,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
72,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
72,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
72,3,0.500000,0.500000,0,98,0.000000,98,98.119804,9.811980,9627.495899,100,1
73,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
73,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
73,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
73,3,0.500000,0.500000,0,98,0.000000,98,98.119804,9.811980,9627.495899,100,1
74,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
74,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
74,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
74,3,0.500000,0.500000,0,98,0.000000,98,98.119804,9.811980,9627.495899,100,1
75,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
75,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
75,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
75,3,0.500000,0.500000,0,98,0.000000,98,98.119804,9.811980,9627.495899,100,1
76,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
76,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
76,2,0.500000,0.000000,0,4,0.000000,4,4.407171,0.440717,19.423152,100,1
76,3,0.500000,0.500000,0,98,0.000000,98,98.119804,9.811980,9627.495899,100,1
77,0,0.000000,0.000000,0,79,0.000000,79,79.923689,7.992369,6387.796055,100,1
77,1,0.000000,0.500000,0,92,0.000000,92,92.998814,9.299881,8648.779347,100,1
